region,station_id,line_id,station_name_ko,line_name_ko,x,y,source_id,source_url,license_status
"대구권",station-2b9a16377de4,line-5b8d9b05e7e6,"아양교","대구 1호선",3764,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-c5e3e27e0898,line-5b8d9b05e7e6,"동촌","대구 1호선",3879,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-e7b987a3540d,line-5b8d9b05e7e6,"해안","대구 1호선",3974,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-e5f998c61a2f,line-5b8d9b05e7e6,"방촌","대구 1호선",4070,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-da4ddf528baa,line-5b8d9b05e7e6,"용계","대구 1호선",4166,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-7979ad610dd2,line-5b8d9b05e7e6,"율하","대구 1호선",4263,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-c52013c9209f,line-5b8d9b05e7e6,"신기","대구 1호선",4367,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-ff5ac25872c2,line-5b8d9b05e7e6,"반야월","대구 1호선",4465,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-fb4f89ba7c49,line-5b8d9b05e7e6,"각산","대구 1호선",4563,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-839c71705367,line-5b8d9b05e7e6,"안심(혁신도시.첨복단지)","대구 1호선",4672,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-8bba3683494e,line-5b8d9b05e7e6,"대구한의대병원","대구 1호선",4824,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-282c6d61cdf3,line-5b8d9b05e7e6,"부호","대구 1호선",4960,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-af789a5b8356,line-5b8d9b05e7e6,"하양","대구 1호선",5068,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-f9dd22bf2e51,line-e2938a4cc492,"문양","대구 2호선",851,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-74e47bb91218,line-e2938a4cc492,"다사","대구 2호선",998,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-5499991f111a,line-e2938a4cc492,"대실","대구 2호선",1145,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-a3cecfd3924b,line-e2938a4cc492,"강창","대구 2호선",1292,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-cb82b040e485,line-e2938a4cc492,"계명대","대구 2호선",1438,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-6e1af0ea8662,line-e2938a4cc492,"성서산업단지","대구 2호선",1602,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-42730cf4522b,line-e2938a4cc492,"이곡","대구 2호선",1753,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-e812e38b8614,line-e2938a4cc492,"용산(서부법원.검찰청입구)","대구 2호선",1898,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-012721ad1992,line-e2938a4cc492,"죽전","대구 2호선",2044,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-d8a2db461ffa,line-e2938a4cc492,"감삼","대구 2호선",2190,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-590ea3d4ad45,line-e2938a4cc492,"두류","대구 2호선",2336,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-992e683020e5,line-e2938a4cc492,"내당","대구 2호선",2482,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-73a1e4d00322,line-e2938a4cc492,"반고개","대구 2호선",2628,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-3de9d5097085,line-e2938a4cc492,"청라언덕","대구 2호선",2828,370,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-44dc03b65cae,line-e2938a4cc492,"반월당","대구 2호선",2987,370,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-be7ab8df3e5a,line-e2938a4cc492,"경대병원","대구 2호선",3206,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-6c3b04e49a1c,line-e2938a4cc492,"대구은행","대구 2호선",3352,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-d566c2aa1967,line-e2938a4cc492,"범어","대구 2호선",3498,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-e0128ea54ab7,line-e2938a4cc492,"수성구청(KBS)","대구 2호선",3641,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-49bae1276fab,line-e2938a4cc492,"만촌","대구 2호선",3783,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-2d0377527648,line-e2938a4cc492,"담티(산대.대륜)","대구 2호선",3926,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-a004973f3b97,line-e2938a4cc492,"연호","대구 2호선",4061,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-ad41e2bbbe5e,line-e2938a4cc492,"수성알파시티(삼성라이온즈파크)","대구 2호선",4219,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-3a32b10ba12e,line-e2938a4cc492,"고산","대구 2호선",4354,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-3f7623e884c9,line-e2938a4cc492,"신매","대구 2호선",4497,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-54a584ac4858,line-e2938a4cc492,"사월","대구 2호선",4640,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-dea5359dd3e5,line-e2938a4cc492,"정평","대구 2호선",4783,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-7b42566155b2,line-e2938a4cc492,"임당","대구 2호선",4925,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-5bce7e78ddc8,line-e2938a4cc492,"영남대","대구 2호선",5068,359,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-35a106653881,line-0ffaa95b1b5d,"칠곡경대병원","대구 3호선",851,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-f52606e872bf,line-0ffaa95b1b5d,"학정","대구 3호선",977,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-51a2f915959b,line-0ffaa95b1b5d,"팔거(국립농관원.통계청)","대구 3호선",1095,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-641cb3dc9dc2,line-0ffaa95b1b5d,"동천","대구 3호선",1216,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
